busId,busName,lng,lat
15195,양천구민체육센터.양천일자리센터,126.86418903,37.515634191
15196,목동12단지,126.86027585,37.514275122
15197,갈산초등학교정문,126.87025028,37.512724844
15198,갈산초등학교후문,126.86927627,37.511028
15199,갈산초등학교후문,126.86952517,37.511129327
15200,은정초등학교,126.86698437,37.510254657
15201,은정초등학교,126.86702198,37.510149141
15202,목동우성아파트,126.86534536,37.507591355
15203,목동우성아파트입구,126.86384439,37.508211672
15204,양천아파트,126.86342378,37.508085541
15205,봉영여중.목동고,126.86183057,37.507297718
15206,봉영여중.목동고,126.86147492,37.507314569
15207,봉영여중.목동고,126.86167741,37.508896125
15208,양천노인종합복지관,126.85899797,37.51020759
15209,양천구청역,126.8664663,37.512774349
15210,양천아파트,126.86267597,37.510234334
15211,신정네거리해누리분수광장,126.85143435,37.521812546
15212,신정네거리.신정119안전센터,126.85076444,37.522076501
15213,동방아파트,126.84641326,37.521804856
15214,동방아파트.신월종합사회복지관,126.84622023,37.521487197
15215,신곡시장.금빛새마을금고,126.84377401,37.519620428
15216,신곡시장.금빛새마을금고,126.8437015,37.519373036
15217,신한은행신월동지점,126.84154814,37.517929952
15218,신한은행신월동지점,126.8417742,37.517908429
15219,양강중학교,126.84995992,37.523802611
15220,신월2동주민센터입구,126.84553033,37.522749224
15221,강서초등학교,126.84166124,37.521834556
15222,한빛종합사회복지관,126.83908883,37.521225796
15223,신월동남부주유소,126.8385266,37.519205726
15224,신월2동우체국,126.85126983,37.523046593
15225,신트리사거리,126.85602071,37.513142165
15226,신트리아파트,126.85444699,37.513060858
15227,정랑고개.양천벤처타운,126.85034406,37.511646082
15228,신정학마을아파트,126.84399457,37.507086191
15229,양천고등학교,126.84559195,37.510041625
15230,계남초등학교,126.85834039,37.509574076
15231,목동아파트11단지(1117동),126.85985986,37.507058265
15232,신정1동주민센터.신오새마을금고,126.85427985,37.517175964
15233,양명초교.신서중,126.85563936,37.514286895
15234,신트리공원.목동아파트11단지,126.85715703,37.513969509
15235,목동10단지상가,126.8599725,37.515869403
15236,양천문화회관.양천일자리센터,126.8624709,37.516770621
15237,목동10단지농협,126.85641982,37.517651229
15238,목동13단지,126.86931555,37.514557418
15239,목동13단지,126.86807432,37.513443519
15241,신서초등학교,126.86188193,37.520583896
15242,신정1동우체국,126.86160034,37.521962294
15247,우리은행신정동지점,126.85929691,37.521705625
15248,목동프라자,126.86035206,37.519788186
15249,목동10단지,126.85620237,37.518903851
15250,신정네거리역,126.85351196,37.521053314
15251,신정네거리역,126.85333686,37.519254567
15252,길훈로즈빌아파트,126.87099867,37.522457277
15253,하이스트학원.종로학원,126.86956124,37.524971133
15254,목동역,126.86560292,37.525868305
15255,목동8단지지하도,126.86707049,37.519579443
15256,양천구청.양천보건소,126.86621132,37.518075317
15257,목동8단지.한전,126.86845499,37.52016573
15258,진명여고,126.86497718,37.523917275
15259,서울남부지방법원.서울남부지방검찰청,126.86562304,37.521774159
15260,서울남부지방법원.서울남부지방검찰청,126.86579576,37.521801377
15261,오목교역.청학스포츠타운,126.87536658,37.5236029
15262,현대아이파크아파트,126.87334743,37.520988951
15263,목동중학교.서울출입국.외국인청,126.8708516,37.519825459
15264,목동대학학원,126.87273865,37.524798114
15265,목동7단지,126.86700869,37.525660564
15266,제일은행앞,126.86399639,37.519212918
15268,서울남부지방법원.서울남부지방검찰청,126.86337188,37.522178615
15269,목동중학교,126.87020525,37.519226029
15270,진명여고,126.8646345,37.524517902
15271,우리은행신정동지점,126.85859822,37.521765118
15272,목동역.목동오거리,126.86309817,37.52584536
15273,신서고등학교.영상고등학교입구,126.85996565,37.525427091
15274,신정역(은행정).신정4동주민센터,126.85429167,37.524662666
15277,신정1동우체국,126.86142753,37.522085653
15279,서울남부지방법원.서울남부지방검찰청,126.86416699,37.52241884
15280,신정네거리역,126.85344878,37.521183117
15281,신서고등학교.영상고등학교앞,126.85942089,37.522980687
15282,제일여성병원,126.85174052,37.522582763
15283,신정4동경서농협,126.85509353,37.521369581
15284,목동역.홍익병원,126.86401314,37.528054546
15285,목동역.목동오거리,126.86280602,37.52589213
15286,신서고교.영상고교입구,126.86041419,37.525573907
15287,신정역(은행정).신정4동주민센터,126.85438289,37.524766206
15288,양강중학교,126.8506162,37.524618498
15292,신월문화체육센터,126.83568022,37.519705602
15293,신월동우성상가,126.8337723,37.521830245
15294,중부운수앞,126.83079247,37.524155486
15295,신월문화체육센터,126.83636763,37.520171395
15296,신월동우성상가,126.83404262,37.521507843
15298,국립과학수사연구소입구,126.83647183,37.523094758
15299,신안파크아파트후문,126.82881331,37.524020941
15300,신안파크아파트후문,126.82877666,37.524063762
15301,국립과학수사연구소.고강동종점,126.825881,37.523532
15302,신정1동주민센터.신오새마을금고,126.85390162,37.517610246
15303,신정네거리역,126.8528855,37.519871536
15304,신트리아파트,126.85405124,37.513049698
15305,정랑고개.양천벤처타운,126.84987842,37.51161499
15306,서부트럭터미널.신정동일하이빌아파트,126.84227654,37.51091077
15307,강신중학교,126.84028092,37.515249005
15308,남명초교.신정3동주민센터,126.85507678,37.515124286
15309,금옥중.금옥여고.백암고등학교,126.84459932,37.509822547
15310,양강중학교,126.85033072,37.524836702
15311,양강중학교,126.84966706,37.523817449
15312,신월2동주민센터입구.경창전통시장,126.84620137,37.522987812
15313,강서초등학교,126.84190956,37.521976576
15314,한빛종합사회복지관,126.83890077,37.521268359
15315,과학수사연구소입구,126.83690237,37.522075161
15316,서부트럭터미널.신정동일하이빌아파트,126.84232844,37.510172797
15317,신정현대아파트.서부트럭터미널,126.84313828,37.508405643
15318,넓은들공원,126.838815,37.511026631
15319,넓은들공원,126.83858037,37.511045126
15320,신정현대아파트,126.841737,37.508718
15321,신정숲속마을아파트,126.83680477,37.506659977
15322,신정숲속마을아파트.댓골마을입구,126.836875,37.50670833
15323,양천중앙도서관.푸른마을2단지,126.83419933,37.514249087
15324,양천중앙도서관.푸른마을2단지,126.83403033,37.514265707
15325,신월시영아파트.강월초등학교,126.83549833,37.515799689
15326,신월시영아파트.강월초등학교,126.83531191,37.515839857
15327,강월초교입구사거리,126.83774157,37.516451783
15328,강월초교입구사거리,126.83790435,37.516591669
15329,금실어린이공원,126.83801871,37.517249994
15330,금실어린이공원,126.83793,37.517297871
15331,강신중학교,126.83984357,37.515707157
15332,양서중학교,126.83094571,37.531738529
15333,신월1동주민센터.신월보건지소,126.83104747,37.531976874
15334,신월3동주민센터.신월3동우체국,126.82890971,37.534699359
15335,서부여성발전센터,126.82887879,37.535106905
15336,가로공원공영주차장.신영시장,126.8328195,37.536455934
15337,국민은행신월동지점,126.82886722,37.535874628
15338,서서울호수공원,126.83264439,37.529061825
15339,서서울호수공원,126.83279959,37.529205062
15340,하나은행신월동지점,126.83791613,37.530621975
15341,가로공원공영주차장,126.83312686,37.536680227
15342,양원초교.광영여고,126.82350128,37.539180784
15343,국민은행신월동지점,126.82961422,37.536170591
15344,메디힐병원,126.82763576,37.536932352
15345,신화중학교,126.83149038,37.539565369
15346,신월5동주민센터.신월중학교,126.82753774,37.53944461
15347,신월5동주민센터.신월중학교,126.82736197,37.539302898
15348,신월중학교입구,126.82529825,37.540032098
15349,신월중학교입구,126.82560733,37.539934732
15350,광영고.신동아파밀리에아파트,126.82336235,37.539267541
15351,서울금융고등학교,126.82709978,37.537349724
15352,신화중학교,126.83048492,37.53940689
15353,경창빌딩,126.83844011,37.518894394
15354,신월시영아파트중문,126.83679255,37.518976829
15355,신월시영아파트중문,126.83646091,37.51915208
15356,목원초등학교.서울지방식품의약품안전청,126.88130151,37.542896006
15357,양천노인종합복지관,126.85901651,37.510292604
15358,양서중학교,126.83023917,37.532794487
15359,양명초등학교,126.85731377,37.515654146
15360,신목동역-서울지방식품의약품안전청,126.88333227,37.543637503
15361,목동파라곤,126.87556499,37.53024165
15362,신정현대아파트.서부트럭터미널,126.84206278,37.508910607
15363,대일관광고.푸른마을3단지,126.83642673,37.51109261
15364,대일관광고.푸른마을3단지,126.83613151,37.511456569
15365,신정현대아파트,126.84112513,37.508570338
15366,신월문화체육센터,126.83641841,37.5201213
15367,목동아파트1102동앞,126.86005879,37.51161489
15368,트럭터미널주유소앞,126.8415293,37.509083648
15369,목동아파트1434동앞,126.87204173,37.515526707
15370,목동아파트1216동앞,126.86203785,37.51138487
15371,신월동기점,126.83858978,37.52950004
15372,목동아파트1218동앞,126.86359037,37.511775137
15373,양천공영차고지,126.83737441,37.508527392
15374,국립과학수사연구소.고강동종점,126.82586386,37.523576174
15377,신월동기점,126.8384549,37.529833903
15378,양천공영차고지,126.83748356,37.509023963
15380,신정이펜하우스3단지,126.8303622,37.514246977
15399,푸른마을1단지.이든채아파트,126.83550813,37.512716966
15401,신교정입구,126.87298303,37.519253476
15402,중부운수앞,126.8307764,37.524207579
15405,푸른마을1단지.이든채아파트,126.83510224,37.51298875
15408,신정교입구,126.8735889,37.518609405
15411,신월청소년문화센터,126.82642144,37.535536754
15412,계남초등학교,126.85791163,37.509983244
15413,신목동역-서울지방식품의약품안전청,126.88352145,37.543639981
15414,보람쉬움아파트,126.83559146,37.529848995
15415,보람쉬움아파트.신영시장,126.83524333,37.529886789
15416,신정이펜하우스2단지,126.83067893,37.514454339
15418,신정이펜하우스1단지아파트,126.82809197,37.513934085
15419,이펜하우스1단지.어르신요양센터,126.828843,37.513387335
15420,양천어르신요양센터,126.82838133,37.513856023
15421,신정이펜하우스3.4단지,126.83038877,37.51130994
15423,신정이펜하우스5단지.서남병원,126.83337289,37.511215524
15500,푸른마을아파트3단지,126.83654199,37.512175329
15501,강서보건소.9호선등촌역,126.86812613,37.54912477
15503,목2동주민센터,126.87152507,37.546470481
15504,동일하이빌아파트,126.84079527,37.51005325
15505,팔복부동산.목동교회,126.87041242,37.543886614
15506,신정현대아파트.서부트럭터미널,126.84118952,37.508520383
15507,목동문화체육센터.건영아파트,126.86904657,37.541754145
15508,한성교회.금옥여고.백암고,126.8430275,37.510873823
15509,우신웨스트빌.목동보건지소,126.8690769,37.539508527
15510,대림.수정아파트,126.84243207,37.512335046
15511,벽산.대주아파트,126.84150873,37.514384211
15512,성원.극동아파트,126.87170189,37.538064212
15513,목동센트럴2단지,126.84103449,37.515530783
15516,목동센트럴1단지,126.84050423,37.516514646
15518,농협.영도초등학교,126.87063829,37.5358528
15522,학마을2단지아파트,126.84429093,37.508856863
15524,한신청구아파트,126.88159958,37.539754041
15526,학마을2단지아파트,126.84414737,37.508942506
15536,신정1동주민센터,126.85438936,37.518300085
15539,목동10단지,126.85661746,37.51895889
15540,오목교역.대학학원,126.87413523,37.524712528
15542,목동프라자,126.85936199,37.519431951
15545,신서초교,126.86215377,37.520654271
15547,서울남부지법,126.86289515,37.521672204
15553,한신청구아파트정문,126.88161369,37.539808734
15554,목동8단지천주교,126.86900304,37.52258059
15556,목동3.4단지사잇길,126.87165569,37.532744841
15561,용왕산입구,126.87319545,37.538023483
15564,성원.극동아파트,126.87182291,37.538050447
15565,목동9단지B상가,126.86067142,37.518260597
15566,현대아파트.월드메르디앙아파트,126.86994032,37.539083684
15567,목동프라자,126.85923013,37.519461608
15568,우신웨스트빌.목동보건지소,126.86881448,37.540237964
15570,목동문화체육센터.건영아파트,126.86913685,37.541857971
15571,신정1동주민센터,126.85440193,37.518363842
15572,팔복부동산.목동교회,126.87046848,37.543857084
15574,목2동주민센터,126.87135439,37.546751878
15576,양동중학교,126.86876435,37.547539105
15577,수명산입구,126.82887243,37.543413811
15579,거산아파트,126.83202543,37.540219474
15582,신곡시장,126.84264401,37.518695413
15584,목동센트럴1단지,126.8404399,37.516542974
15585,목동센트럴2단지.이마트24,126.84098871,37.515532211
15586,벽산.대주아파트,126.8413852,37.514570486
15587,대림.수정아파트,126.84239458,37.512311922
15588,한성교회.백암고,126.84296672,37.511118567
15589,금옥여고.대우미래사랑아파트,126.8437387,37.509683866
15591,동일하이빌아파트,126.84066887,37.510112124
15593,현대아파트.월드메르디앙아파트,126.87041523,37.538777924
15594,롯데캐슬아파트.목3동시장,126.86704409,37.548095275
15596,신정이펜하우스1단지,126.82797992,37.51529706
15599,서남병원,126.8326651,37.511733296
15600,신은초등학교,126.83352708,37.513289186
15614,신은초등학교,126.83331857,37.513350164
15635,서남병원,126.83252388,37.511756425
15637,이펜하우스3.4단지,126.82973177,37.511998874
15638,양천어르신요양센터,126.8289666,37.513402808
15639,신정이펜하우스1단지.새금성교회,126.82854207,37.514369144
15691,목동역,126.86438859,37.525385819
15692,목동역,126.86457982,37.525309222
15693,갈산초등학교,126.87011974,37.512973891
15694,갈산초등학교,126.87030912,37.513022794
15703,대일고등학교,126.86379644,37.539413287
15718,양천공영차고지,126.83740095,37.508442387
15801,오목교역,126.87550878,37.523788039
15806,오목교역,126.87563296,37.523736659
15808,신도림4차e편한세상,126.88767309,37.512088884
15909,목동현대백화점,126.87429981,37.528152209
15992,강서양천교육지원청,126.83051628,37.541233116
15995,거산아파트,126.8321184,37.54029549
15996,우리은행앞,126.82777198,37.535816757
16001,염창역.서울도시가스,126.87588309,37.547074495
16002,염창역.서울도시가스,126.87501304,37.546860204
16003,등촌역.강서보건소,126.86866993,37.549024268
16004,등촌역.강서보건소,126.86760785,37.549419543
16005,등촌중학교.백석초등학교,126.8615416,37.552609667
16006,등촌중학교.백석초등학교,126.86052393,37.552864744
16007,강서구청사거리.서울디지털대학교,126.85581372,37.554812889
16008,강서구청사거리.서울디지털대학교,126.85408471,37.555235937
16009,KBS스포츠월드,126.8505022,37.556670593
16010,KBS스포츠월드,126.84924218,37.556927299
16011,한국가스기술공사,126.84550316,37.557912317
16012,한국가스기술공사,126.84321781,37.557964578
16013,발산역,126.83916679,37.558538789
16014,송정역,126.80959401,37.561358119
16015,송정역,126.81107715,37.5613802
16016,"공항중학교.마곡엠밸리9,10단지",126.81579672,37.560701905
16017,발산역,126.83758985,37.558451522
16018,마곡역,126.82761516,37.559718457
16019,마곡역,126.82605642,37.559689803
16020,"공항중학교.마곡엠밸리9,10단지",126.81733241,37.560718665
16021,마곡동로사거리,126.83458111,37.559007917
16022,마곡동로사거리,126.83180791,37.559118054
16023,강서세무서,126.82127895,37.560155693
16024,강서세무서,126.82270163,37.56019812
16100,화원중학교,126.84087142,37.537861667
16102,서울식물원.식물문화센터,126.83502891,37.568351934
16103,백석초등학교.한국임업진흥원,126.86158081,37.552593264
16104,등촌중학교.한국임업진흥원,126.86013403,37.553039088
16105,강서대학교.강서LG베스트샵,126.85585376,37.55479868
16106,하이웨이주유소.강서대학교,126.85595234,37.554574934
16107,서울식물원.숲문화학교,126.83423137,37.566316658
16108,LG사이언스파크,126.83350867,37.561882695
16109,등촌주공5단지아파트,126.84389058,37.5580714
16111,발산역4번출구,126.83926429,37.558528118
16112,발산역5번출구,126.83950158,37.558325476
16115,공항중학교,126.81470572,37.561007439
16116,송정역,126.81033778,37.561280516
16117,송정역,126.80900275,37.561593644
16118,공항시장,126.80886191,37.562313199
16119,공항시장,126.80912125,37.562572132
16120,공항시장역3번출구,126.81087378,37.563862486
16121,공항시장역.공항성산교회,126.81145018,37.564714836
16122,방화주유소,126.81253187,37.566193011
16123,방화2동청성아파트앞,126.81171431,37.566978249
16124,방신전통시장,126.81277279,37.570093402
16125,방화2동우촌연립,126.8115768,37.570026916
16126,국민은행방화동지점,126.81151179,37.57271432
16127,국민은행방화동지점,126.81141639,37.572661023
16128,한서고등학교.보람아파트,126.81166802,37.574791006
16129,한서고등학교.보람아파트,126.81151757,37.574809538
16130,방화역2번출구,126.81255461,37.576708391
16131,방화역,126.81250077,37.57687894
16132,방화3동주민센터.국립국어원,126.81344098,37.579101837
16133,방화도시7단지.국립국어원,126.81330133,37.579043555
16134,가양3동도시개발8단지아파트.가양역,126.85576141,37.561918738
16135,가양역.마포중고등학교,126.85418564,37.55893446
16136,가양역.마포중고등학교,126.85430997,37.559522871
16137,경복비즈니스고등학교,126.85339021,37.557548417
16138,경복비즈니스고등학교,126.85322971,37.557627683
16139,강서구청.한국건강관리협회,126.85058819,37.552625762
16140,강서구청.한국건강관리협회,126.85034435,37.552572585
16141,우장초등학교,126.84832649,37.550273304
16142,우장초등학교,126.84772524,37.549397523
16143,한국폴리텍1.서울강서대학교,126.84519149,37.54611711
16144,한국폴리텍1.서울강서대학교,126.84480928,37.545812242
16145,화곡본동시장,126.84269041,37.543144966
16146,화곡본동시장,126.84311932,37.543416706
16147,화곡역,126.83881084,37.541125774
16148,화곡역,126.83713346,37.540814709
16149,강서구청소년상담복지센터,126.8353978,37.540229724
16150,화곡푸르지오,126.83449382,37.540116133
16151,외발산신광명마을,126.82141982,37.546039695
16152,외발산신광명마을,126.82121103,37.546020069
16153,강서면허시험장.메이필드호텔,126.81935526,37.549598913
16154,강서면허시험장.메이필드호텔,126.82051511,37.547588335
16155,강서농수산물도매시장,126.81987819,37.551907006
16156,영인운수.차고지,126.81793021,37.545236948
16157,대한항공.메이필드호텔,126.81657805,37.549512585
16158,공항동송정중학교,126.81497412,37.552857637
16159,공항동송정중학교,126.81509612,37.552997444
16160,국립항공박물관.공항동천주교회,126.81186705,37.555551925
16161,국립항공박물관.공항동천주교회,126.81194265,37.555270369
16162,공항동지하도입구,126.80814511,37.559004535
16163,영인운수.차고지,126.81818957,37.545228122
16164,방화중학교,126.80604247,37.564647103
16165,방화2동주민센터,126.80547539,37.567167643
16166,방화동도시개발11단지,126.80432323,37.57065976
16167,개화119안전센터,126.80245538,37.575099088
16168,개화119안전센터,126.80209995,37.575285302
16169,개화역1번출구.개화검문소,126.80008357,37.578530505
16170,개화역1번출구.개화검문소,126.79986399,37.5785277
16171,상사마을,126.79846746,37.582024868
16172,상사마을,126.79835343,37.582034596
16173,영일고등학교.강서도서관,126.86347377,37.548965553
16174,아이파크아파트.백석중학교.실로암안과,126.86224951,37.545123498
16175,등촌2동주민센터.등촌동대림아파트,126.86311806,37.541995461
16176,대일고교.임광아파트.배광교회,126.86369655,37.53978414
16177,용문사.시립화곡청소년센터,126.86348425,37.537315874
16178,목동사거리,126.8636598,37.532770654
16179,목동사거리,126.86375041,37.531640616
16180,화곡동남부시장,126.85886014,37.531804852
16181,성석교회,126.85757509,37.531591067
16182,서울신정초등학교,126.85309022,37.531099623
16183,서울신정초등학교,126.85241722,37.530945586
16184,화곡8동주민센터,126.84983594,37.530781409
16185,화곡8동주민센터.까치산시장,126.84881299,37.530653704
16186,KT강서지사,126.84761938,37.530011835
16187,KT강서지사,126.8478402,37.529937911
16188,화곡동유림아파트,126.8444616,37.530449127
16189,화곡동유림아파트,126.8442497,37.530368937
16190,황외과앞,126.83778833,37.530943869
16191,까치산역2번출구,126.84693245,37.531519178
16192,까치산역4번출구,126.84630065,37.532278568
16193,화곡동백구사,126.84274104,37.53259588
16194,화곡동백구사,126.84070129,37.532410241
16195,화곡대림아파트,126.83882825,37.533126415
16196,화곡동대림아파트.화곡중앙시장,126.83835629,37.534030952
16197,가로공원.나누리병원,126.83717151,37.536770753
16198,가로공원.나누리병원,126.8369125,37.53744564
16199,가로공원.나누리병원,126.83641815,37.53697419
16200,가로공원.나누리병원,126.83630249,37.537134817
16201,다운어린이공원.치유하는교회,126.84379527,37.532585399
16202,화원중학교,126.84043588,37.537878963
16203,신월초등학교,126.83893705,37.538686522
16204,신월초등학교,126.83948343,37.538978108
16205,화곡역.현대주유소,126.84102447,37.540688393
16206,화곡역,126.84104051,37.540914448
16207,화곡역1번출구,126.83960274,37.542549649
16208,화곡역8번출구,126.83896722,37.542978903
16209,대원시장,126.83813785,37.544007104
16210,대원시장,126.83736941,37.544556482
16211,화곡중고등학교,126.83624661,37.547178883
16212,화곡중고등학교,126.83642228,37.547190249
16213,우장산역,126.83642658,37.549240828
16214,우장산역,126.83624918,37.549803012
16215,명덕고등학교.서울스타병원,126.83656178,37.553147753
16216,명덕고등학교.서울스타병원,126.83643326,37.553278976
16217,발산역.우장산힐스테이트,126.83747962,37.556067965
16218,발산역.우장산힐스테이트,126.83753579,37.556755176
16219,발산역2번출구,126.83860692,37.560023852
16220,발산역3번출구,126.83883635,37.560195172
16221,서울호서전문학교.등촌주공3단지아파트,126.83951627,37.562741975
16222,서울호서전문학교.등촌주공3단지아파트,126.83968424,37.562758379
16223,서울강서우체국,126.84036332,37.564862213
16224,서울강서우체국,126.840394,37.565476
16225,양천향교역.휴먼빌아파트,126.84146858,37.568990697
16226,양천향교입구,126.84154581,37.570195201
16227,가양한강타운아파트,126.84330324,37.570449427
16228,가양한강타운아파트,126.84380231,37.570487281
16229,가양2단지성지아파트.동양고등학교,126.84643584,37.569600648
16230,가양2단지성지아파트.동양고등학교,126.84763611,37.569466017
16231,한보구암마을아파트,126.84878932,37.568864102
16232,가양동천주교영등포공업고등학교,126.84961708,37.56845844
16233,서울서진학교.우체국앞.허준박물관,126.85123131,37.5668575
16234,탑산초등학교.허준박물관,126.8517341,37.566678474
16235,가양도시개발4단지아파트,126.85316037,37.565381542
16236,대림경동아파트,126.85319756,37.56557092
16237,가양도시개발5단지아파트,126.85506105,37.564278837
16238,가양2동강변아파트,126.85563388,37.564175075
16239,가양3동도시개발6단지아파트,126.85788953,37.562929825
16240,가양초등학교,126.85958761,37.561799843
16241,강서구청별관,126.85945694,37.560939463
16242,가양3동주민센터,126.86073078,37.561387273
16243,가양3동도시개발9단지아파트,126.86325519,37.559799831
16244,가양도시개발9단지.세현고등학교,126.86382146,37.559696184
16245,염창동아3차아파트.나이아가라호텔,126.8776023,37.549056435
16246,염창동아3차아파트,126.87771699,37.548893412
16247,염창동새마을금고,126.87330408,37.550201529
16248,염창동새마을금고,126.87288077,37.55025681
16249,염창동한마음.관음삼성아파트,126.86965214,37.552989354
16250,염창동관음삼성아파트,126.86941764,37.552980945
16251,태영.삼성한사랑아파트,126.86552998,37.555122054
16252,금호.한솔아파트,126.86542265,37.555398198
16253,블루나인비지니스센터.이마트,126.86381119,37.556324555
16254,블루나인비지니스센터.이마트,126.86388198,37.556466225
16255,이마트.강서소방서,126.86171517,37.557603229
16256,강서소방서.이마트.증미역,126.86184725,37.557376658
16257,가양역.현대프린스텔,126.85643295,37.560316548
16258,가양역.현대아파트,126.85656334,37.560387504
16259,가양역.우성아파트,126.85405364,37.56154673
16260,가양역.우성아파트,126.85333687,37.562095951
16261,SBS공개홀,126.85075941,37.56344011
16262,SBS공개홀,126.84990738,37.563728033
16263,가양4.5단지상가앞,126.85261881,37.564088974
16264,서울서진학교,126.85006675,37.566078682
16265,등촌동대림아파트,126.84847446,37.564497085
16266,강서한강자이아파트,126.84785936,37.565001071
16267,가양동CJ주식회사,126.84471303,37.566657433
16268,가양동CJ주식회사,126.84381906,37.566981455
16269,양천초등학교.겸재정선미술관,126.84029886,37.569017569
16270,양천초등학교.겸재정선미술관,126.84010015,37.568970935
16271,겸재정선미술관.서울식물원,126.8382223,37.569978788
16272,겸재정선미술관.서울식물원,126.83721408,37.570682021
16273,마곡실내배드민턴장,126.83006474,37.572650036
16274,마곡실내배드민턴장,126.83120596,37.572719034
16275,서남물재생센터,126.82790333,37.572921284
16276,서남물재생센터,126.82730369,37.572759954
16277,서남환경공원.마곡청구아파트,126.82332521,37.573255149
16278,서남환경공원.마곡청구아파트,126.8223399,37.573163645
16279,방화동도시개발2단지아파트,126.81907015,37.573239938
16280,방화동도시개발2단지아파트,126.81894217,37.573374425
16283,방화동동부센트레빌아파트,126.81386656,37.573387296
16284,방화동동부센트레빌아파트,126.8141952,37.573453106
16285,방화사거리,126.81047614,37.573150263
16286,방화사거리,126.80989237,37.573167889
16287,개화산역,126.80607662,37.572518664
16288,개화산역,126.80608944,37.572608454
16291,등촌3동천주교회,126.84572577,37.559873704
16292,등촌3동천주교회,126.84593184,37.560001449
16293,등촌3동5단지아파트.등촌고등학교,126.84548632,37.561660786
16294,등촌3동5단지아파트.등촌고등학교,126.84557113,37.561757963
16295,등촌3동주공4단지아파트,126.84306637,37.562496996
16296,등촌동부영아파트,126.84310507,37.562607325
16297,등촌3동주공10단지아파트,126.84732213,37.562006839
16298,등촌3동대림아파트,126.84738236,37.562291168
16301,마곡13단지힐스테이트아파트,126.81788441,37.556672698
16302,다솔마을.강서농수산물도매시장,126.81985984,37.554831992
16303,강서공업고등학교,126.8166736,37.575617413
16304,방화동도시개발1.2단지아파트,126.81688808,37.575132687
16305,서울항공비즈니스고등학교,126.81676502,37.569518019
16306,서울항공비즈니스고등학교,126.81653388,37.568957342
16307,공항중학교,126.8164114,37.563446798
16308,공항중학교.마곡엠밸리9단지,126.81660196,37.562573064
16309,양천향교역,126.84085306,37.566981284
16321,방신전통시장,126.81270472,37.570066525
16322,방화주유소,126.81258561,37.566685105
16326,제과점앞,126.80988975,37.560450563
16327,공항동천주교회,126.81159266,37.55747548
16328,강서한방병원,126.83903222,37.530118576
16329,강서한방병원,126.83933263,37.530075592
16330,강서한강자이아파트,126.85010104,37.566390405
16332,강서구청별관,126.85993037,37.561276608
16339,우장산동주민센터,126.8416546,37.54792833
16340,문성유치원,126.84445172,37.546862144
16341,우장산투웨니퍼스트오피스텔,126.84581777,37.547160295
16342,가양7단지상가,126.86156896,37.560718699
16344,등촌주공9단지,126.85053257,37.56115213
16345,강서구민올림픽체육센터,126.85014138,37.559823483
16346,등촌주공6단지,126.84893498,37.560319929
16347,등현초등학교,126.84702189,37.561159822
16348,가양7단지상가앞,126.8618951,37.560747189
16350,우장산휴먼빌아파트,126.84347336,37.547432291
16351,우장산동주민센터,126.84150874,37.547999085
16352,양서1단지우장산아이파크이편한세상,126.83691183,37.548017618
16361,우장산파크빌,126.84511611,37.546602695
16364,강서힐스테이트아파트,126.8369628,37.547939111
16366,등촌주공6단지앞,126.84887501,37.560204757
16367,강서구민올림픽체육센터,126.85032837,37.559904763
16368,등촌9단지SBS공개홀,126.85079579,37.561790389
16369,가양4.5단지상가앞,126.85269285,37.563879943
16373,삼정그린코아아파트,126.81177109,37.571627532
16374,강서농협,126.81282075,37.567904377
16375,강서농협,126.81272673,37.567897847
16376,서울방화초등학교,126.80508222,37.568188687
16378,공항동주민센터,126.81062396,37.558786725
16379,천주교성당,126.81233118,37.556026562
16385,마곡나루역4번출구.서울식물원,126.82801387,37.565033461
16386,마곡나루역5번출구.서울식물원,126.82731682,37.565067118
16387,마곡역교차로,126.82844969,37.559456261
16388,이대서울병원,126.83457327,37.558829645
16389,김포공항국내선,126.80409214,37.558810012
16390,김포공항국내선,126.80466503,37.558316445
16391,김포공항국제선,126.80134232,37.565172556
16392,김포공항국제선,126.80108201,37.564959204
16393,발산역7번출구,126.83788987,37.557871428
16394,신방화역5번출구,126.81670994,37.567464376
16395,마곡엠밸리6.7단지.마곡중학교,126.82192414,37.567176495
16396,마곡나루역,126.82594033,37.566884231
16397,마곡역,126.82714958,37.561605345
16398,마곡역,126.82723597,37.561526384
16399,마곡나루역1번출구.웰튼병원,126.82619956,37.566985582
16400,마곡동로사거리,126.82998918,37.559472035
16401,마곡엠밸리11.12단지,126.82146334,37.56018457
16402,마곡13단지힐스테이트후문,126.81856125,37.556582804
16403,공진초등학교,126.82163644,37.558392862
16407,송정역,126.81221658,37.5612684
16408,외발산동기점,126.82149645,37.545247261
16410,한국공항공사,126.79868471,37.562533103
16411,한국공항공사,126.798649,37.562533
16412,이마트(가상),126.798462,37.562674
16413,개화동상사마을종점,126.80179615,37.588702563
16416,마곡수명산파크7단지,126.82308468,37.549349163
16417,마곡수명산파크5단지6단지,126.82531118,37.551531812
16418,마곡수명산파크2단지,126.82633536,37.55491463
16419,마곡수명산파크2단지,126.82618367,37.554695358
16420,마곡수명산파크3단지4단지,126.82525964,37.551668704
16421,마곡수명산파크7단지,126.82271035,37.549232791
16422,마곡역6번출구,126.82675783,37.559502016
16423,마곡역,126.825403,37.560018
16424,화곡2동주민센터,126.85522555,37.531361997
